"",1190301,50687,1190301,50687,27,229,"09","XXXXXX",2019,"20190109","","山手町3丁目","88番84","山手町3-3-10","","個人","法人",85,5,"","宅地",1323425708.575,49808880,276716,0,"1273616828.575","117611.675","","","","","","","",2019,221000,2,"21","8",3,"","1",0,"10828.8","10828.8","居宅","20190216","20190912",0,"","","",100,100,0,1,100,100,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,6,"",1,1,31,"第5号線",4,"","犬鉄道","宇駅",8,235,235,"","","","","","","","","","","","","","","","","","","",180.48,0,0,120.32,1.5,"","","","","","",3,6,"","","","","","","","","","","","","","","",1,5,"","","","","","","","","","","","","","","",80,80,400,400,1,"","","","","","","","","","","","","","","","","","",1356070590,347347750
"",1190063,62675,1190063,62675,27,229,"09","XXXXXX",2019,"20190414","","北町5丁目","36番47","北町5-4-13","","法人","個人",74,5,"","宅地",7565862825,146479683,286653,0,"7419383142","120959","","","","","","","",2019,229000,2,"20","11",3,"","2",0,"30669","61338","居宅","20191001","20191105",1,"","","",100,100,0,1,100,100,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5,4,"",0,1,31,"第3号線",4,"","猫鉄道","尾駅",8,685,685,"","","","","","","","","","","","","","","","","","","",511.15,0,0,340.766666666667,1.49998532734689,"","","","","","",4,6,"","","","","","","","","","","","","","","",1,8,"","","","","","","","","","","","","","","",60,60,200,200,0,"","","","","","","","","","","","","","","","","","",1356263010,347452400
"",1190277,93940,1190277,93940,27,229,"09","XXXXXX",2019,"20190314","","南町5丁目","12番10","南町5-8-8","","個人","個人",64,1,"","宅地",91706536,91706536,216289,0,"","","","","","","","","",2019,173000,2,"","",1,"","",0,"","","居宅","20190204","20190710",1,"","","",100,100,0,1,100,100,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8,8,"",1,1,31,"第1号線",4,"","犬鉄道","亜駅",4,463,463,"","","","","","","","","","","","","","","","","","","",424.08,0,0,282.72,1.5,"","","","","","",8,6,"","","","","","","","","","","","","","","",1,14,"","","","","","","","","","","","","","","",60,60,200,200,2,"","","","","","","","","","","","","","","","","","",1356368220,347377120
"",1190063,86409,1190063,86409,27,229,"09","XXXXXX",2019,"20190804","","下手町3丁目","24番80","下手町3-1-15","","法人","法人",64,2,"","宅地",89912814,89912814,180186,0,"","","","","","","","","",2019,144000,2,"","",2,"","",0,"","","居宅","20190713","20191120",1,"","","",100,100,0,1,100,100,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5,14,"",1,1,31,"第4号線",4,"","犬鉄道","尾駅",1,374,374,"","","","","","","","","","","","","","","","","","","",498.71,0,0,332.473333333333,1.50001503895088,"","","","","","",2,6,"","","","","","","","","","","","","","","",1,4,"","","","","","","","","","","","","","","",80,80,500,500,0,"","","","","","","","","","","","","","","","","","",1356412060,347400980
"",1190203,91907,1190203,91907,27,229,"09","XXXXXX",2019,"20190507","","山手町2丁目","21番79","山手町2-9-18","","法人","法人",66,5,"","宅地",6821029289.2,177298974,198321,0,"6643730315.2","123841.6","","","","","","","",2019,159000,2,"20","11",4,"","1",0,"53647.2","53647.2","居宅","20191103","20190608",0,"","","",100,100,0,1,100,100,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,10,"",0,1,31,"第9号線",4,"","猫鉄道","宇駅",6,496,496,"","","","","","","","","","","","","","","","","","","",894.12,0,0,596.08,1.5,"","","","","","",2,5,"","","","","","","","","","","","","","","",1,5,"","","","","","","","","","","","","","","",80,80,300,300,0,"","","","","","","","","","","","","","","","","","",1356066830,347404510
"",1190091,17175,1190091,17175,27,229,"09","XXXXXX",2019,"20191022","","西町3丁目","48番76","西町3-6-7","","個人","法人",63,1,"","宅地",216806343,216806343,179327,0,"","","","","","","","","",2019,143000,2,"","",3,"","",0,"","","居宅","20191223","20190317",1,"","","",100,100,0,1,100,100,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,22,"",0,1,31,"第2号線",4,"","猫鉄道","伊駅",5,296,296,"","","","","","","","","","","","","","","","","","","",1209.28,0,0,806.186666666667,1.49999379798807,"","","","","","",7,6,"","","","","","","","","","","","","","","",1,7,"","","","","","","","","","","","","","","",60,60,200,200,0,"","","","","","","","","","","","","","","","","","",1356121100,347410240
"",1190311,39198,1190311,39198,27,229,"09","XXXXXX",2019,"20190908","","山手町4丁目","92番43","山手町4-7-4","","個人","個人",61,4,"","宅地",42883479183.025,272559078,277838,0,"42610920105.025","180914.275","","","","","","","",2019,222000,2,"28","3",1,"","4",0,"58882.8","235531.2","居宅","20191009","20190504",0,"","","",100,100,0,1,100,100,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7,7,"",0,1,31,"第9号線",4,"","カピバラ鉄道","伊駅",1,281,281,"","","","","","","","","","","","","","","","","","","",981.38,0,0,654.253333333333,1.50000764233856,"","","","","","",8,6,"","","","","","","","","","","","","","","",1,17,"","","","","","","","","","","","","","","",60,60,200,200,2,"","","","","","","","","","","","","","","","","","",1356063210,347380340
"",1190062,26531,1190062,26531,27,229,"09","XXXXXX",2019,"20190402","","南町2丁目","6番89","南町2-2-20","","法人","法人",61,1,"","宅地",273435200,273435200,170897,0,"","","","","","","","","",2019,137000,2,"","",3,"","",0,"","","居宅","20190704","20190114",0,"","","",100,100,0,1,100,100,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6,14,"",0,1,31,"第6号線",4,"","猫鉄道","伊駅",3,1473,1473,"","","","","","","","","","","","","","","","","","","",1600.35,0,0,1066.9,1.5,"","","","","","",4,6,"","","","","","","","","","","","","","","",1,13,"","","","","","","","","","","","","","","",60,60,200,200,2,"","","","","","","","","","","","","","","","","","",1356069100,347393700
"",1190229,65729,1190229,65729,27,229,"09","XXXXXX",2019,"20190514","","北町2丁目","15番91","北町2-1-6","","個人","法人",66,0,"","宅地",474840051,474840051,242389,0,"","","","","","","","","",2019,194000,2,"","",1,"","",0,"","","居宅","20191014","20191012",0,"","","",100,100,0,1,100,100,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,10,"",0,1,31,"第7号線",4,"","猫鉄道","尾駅",4,422,422,"","","","","","","","","","","","","","","","","","","",1959.29,0,0,1306.19333333333,1.50000382792702,"","","","","","",1,6,"","","","","","","","","","","","","","","",1,12,"","","","","","","","","","","","","","","",50,50,100,100,1,"","","","","","","","","","","","","","","","","","",1356177700,347362160
"",1190126,98594,1190126,98594,27,229,"09","XXXXXX",2019,"20190616","","北町2丁目","91番41","北町2-1-13","","個人","個人",81,5,"","宅地",34969616485.6,319616320,194888,0,"34650000165.6","176079.6","","","","","","","",2019,156000,2,"27","3",4,"","2",0,"98392.8","196785.6","居宅","20190714","20190505",1,"","","",100,100,0,1,100,100,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6,13,"",1,1,31,"第5号線",4,"","カピバラ鉄道","宇駅",5,297,297,"","","","","","","","","","","","","","","","","","","",1639.88,0,0,1093.25333333333,1.50000457351932,"","","","","","",3,6,"","","","","","","","","","","","","","","",1,12,"","","","","","","","","","","","","","","",50,50,100,100,0,"","","","","","","","","","","","","","","","","","",1356199900,347470790
"",1190101,95042,1190101,95042,27,229,"09","XXXXXX",2019,"20190217","","南町2丁目","72番9","南町2-9-11","","個人","法人",41,4,"","宅地",10533706515,244658118,259998,0,"10289048397","182210.25","","","","","","","",2019,208000,2,"20","7",4,"","1",0,"56468.4","56468.4","居宅","20191014","20191210",1,"","","",100,100,0,1,100,100,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,11,"",0,1,31,"第10号線",4,"","カピバラ鉄道","尾駅",7,392,392,"","","","","","","","","","","","","","","","","","","",941.14,0,0,627.426666666667,1.49999203098354,"","","","","","",9,6,"","","","","","","","","","","","","","","",1,7,"","","","","","","","","","","","","","","",60,60,200,200,0,"","","","","","","","","","","","","","","","","","",1356135490,347454730
"",1190168,88911,1190168,88911,27,229,"09","XXXXXX",2019,"20190923","","西町1丁目","58番3","西町1-10-2","","法人","個人",66,2,"","宅地",316896648,316896648,189986,0,"","","","","","","","","",2019,152000,2,"","",1,"","",0,"","","居宅","20190314","20190418",1,"","","",100,100,0,1,100,100,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,15,"",0,1,31,"第4号線",4,"","猫鉄道","伊駅",6,1260,1260,"","","","","","","","","","","","","","","","","","","",1667.65,0,0,1111.76666666667,1.49999550266692,"","","","","","",4,1,"","","","","","","","","","","","","","","",1,16,"","","","","","","","","","","","","","","",60,60,200,200,1,"","","","","","","","","","","","","","","","","","",1356305530,347312550
"",1190108,56925,1190108,56925,27,229,"09","XXXXXX",2019,"20190501","","南町5丁目","94番57","南町5-7-7","","法人","法人",74,2,"","宅地",78979988,78979988,191699,0,"","","","","","","","","",2019,153000,2,"","",3,"","",0,"","","居宅","20190307","20190808",1,"","","",100,100,0,1,100,100,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5,6,"",1,1,31,"第8号線",4,"","カピバラ鉄道","亜駅",1,328,328,"","","","","","","","","","","","","","","","","","","",411.89,0,0,274.593333333333,1.50001820896609,"","","","","","",1,6,"","","","","","","","","","","","","","","",1,5,"","","","","","","","","","","","","","","",80,80,300,300,1,"","","","","","","","","","","","","","","","","","",1356099370,347322650
"",1190056,3632,1190056,3632,27,229,"09","XXXXXX",2019,"20190906","","山手町3丁目","13番96","山手町3-9-8","","法人","個人",63,1,"","宅地",107679596,107679596,161197,0,"","","","","","","","","",2019,129000,2,"","",4,"","",0,"","","居宅","20190315","20190921",1,"","","",100,100,0,1,100,100,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,4,"",1,1,31,"第1号線",4,"","犬鉄道","尾駅",2,293,293,"","","","","","","","","","","","","","","","","","","",668.02,0,0,445.346666666667,1.49998877287527,"","","","","","",3,3,"","","","","","","","","","","","","","","",1,4,"","","","","","","","","","","","","","","",80,80,500,500,2,"","","","","","","","","","","","","","","","","","",1356042870,347364410
"",1190247,27283,1190247,27283,27,229,"09","XXXXXX",2019,"20190103","","南町3丁目","63番88","南町3-3-15","","個人","個人",63,1,"","宅地",137237730,137237730,280077,0,"","","","","","","","","",2019,224000,2,"","",4,"","",0,"","","居宅","20190416","20190708",1,"","","",100,100,0,1,100,100,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,7,"",0,1,31,"第8号線",4,"","カピバラ鉄道","伊駅",6,363,363,"","","","","","","","","","","","","","","","","","","",489.8,0,0,326.533333333333,1.50001531252871,"","","","","","",4,6,"","","","","","","","","","","","","","","",1,4,"","","","","","","","","","","","","","","",80,80,400,400,2,"","","","","","","","","","","","","","","","","","",1356349990,347457050
"",1190154,41267,1190154,41267,27,229,"09","XXXXXX",2019,"20190513","","西町4丁目","76番29","西町4-1-3","","法人","法人",62,0,"","宅地",90729800,90729800,99050,0,"","","","","","","","","",2019,79000,2,"","",4,"","",0,"","","事務所","20190323","20190223",1,"","","",100,100,0,1,100,100,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,9,"",0,1,31,"第2号線",4,"","猫鉄道","亜駅",5,221,221,"","","","","","","","","","","","","","","","","","","",915.62,0,0,610.413333333333,1.50000819121574,"","","","","","",2,6,"","","","","","","","","","","","","","","",1,8,"","","","","","","","","","","","","","","",60,60,200,200,0,"","","","","","","","","","","","","","","","","","",1356259960,347359790
"",1190330,63775,1190330,63775,27,229,"09","XXXXXX",2019,"20190822","","下手町2丁目","40番52","下手町2-10-14","","個人","法人",77,0,"","宅地",127401628,127401628,89846,0,"","","","","","","","","",2019,72000,2,"","",3,"","",0,"","","居宅","20191119","20190708",0,"","","",100,100,0,1,100,100,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5,6,"",0,1,31,"第1号線",4,"","犬鉄道","尾駅",1,242,242,"","","","","","","","","","","","","","","","","","","",1418.14,0,0,945.426666666667,1.49999471140116,"","","","","","",3,6,"","","","","","","","","","","","","","","",1,17,"","","","","","","","","","","","","","","",60,60,200,200,2,"","","","","","","","","","","","","","","","","","",1356044230,347398340
"",1190099,75344,1190099,75344,27,229,"09","XXXXXX",2019,"20190709","","下手町3丁目","51番6","下手町3-8-8","","個人","個人",62,2,"","宅地",170855055,170855055,180799,0,"","","","","","","","","",2019,145000,2,"","",3,"","",0,"","","居宅","20190118","20190116",1,"","","",100,100,0,1,100,100,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,9,"",1,1,31,"第8号線",4,"","犬鉄道","伊駅",5,469,469,"","","","","","","","","","","","","","","","","","","",944.94,0,0,629.96,1.5,"","","","","","",3,6,"","","","","","","","","","","","","","","",1,13,"","","","","","","","","","","","","","","",60,60,200,200,2,"","","","","","","","","","","","","","","","","","",1356159170,347306620
